id,domain,name,altNames,description,avgMonthlyPosts,paywall,topCategories,topTopics,topCountries,topLabels,avgBiasRating,adFontesBiasRating,allSidesBiasRating,mbfcBiasRating,monthlyVisits,globalRank,logoLarge,logoFavIcon,logoSquare
04a23b24841042319fe0c3ad5d227132,tmz.com,TMZ,"['entertainment', 'tmz.com', 'hollywood', 'celebrity', 'celebrity gossip', 'pop culture', 'celeb gossip']", A tabloid news website known for breaking celebrity news stories.,866,False,"[{'name': 'Entertainment', 'count': 399}, {'name': 'Sports', 'count': 269}, {'name': 'Lifestyle', 'count': 52}, {'name': 'General', 'count': 48}, {'name': 'Politics', 'count': 25}, {'name': 'Tech', 'count': 18}, {'name': 'Travel', 'count': 15}, {'name': 'Health', 'count': 13}, {'name': 'Auto', 'count': 7}, {'name': 'Finance', 'count': 6}]","[{'name': 'Sports Figures', 'count': 118}, {'name': 'Basketball', 'count': 54}, {'name': 'Crime', 'count': 49}, {'name': 'Football', 'count': 41}, {'name': 'TV', 'count': 29}, {'name': 'NFL', 'count': 26}, {'name': 'NBA', 'count': 24}, {'name': 'Ja Morant', 'count': 23}, {'name': 'Jake Paul', 'count': 17}, {'name': 'Lawsuits', 'count': 16}]","[{'name': 'us', 'count': 899}]","[{'name': 'Pop Culture', 'count': 94}, {'name': 'Non-news', 'count': 21}, {'name': 'Opinion', 'count': 1}]",unrated,,,,81360441,759,{'url': 'https://storage.googleapis.com/dev-dispatch-276213.appspot.com/TMZ_Small_b05f1a30cc/TMZ-Small_TMZ_Small_b05f1a30cc.png'},{'url': 'https://storage.googleapis.com/dev-dispatch-276213.appspot.com/TMZ_Fav_Icon_35b7070558/TMZ-FavIcon_TMZ_Fav_Icon_35b7070558.png'},{'url': 'https://storage.googleapis.com/dev-dispatch-276213.appspot.com/TMZ_Square_3e7dbe79d2/TMZ-Square_TMZ_Square_3e7dbe79d2.png'}
71639883fbbd48af8cc3393f63e7b2ef,bloomberg.com,Bloomberg,"['Bloomberg.com', 'Bloom berg', 'Michael Bloomberg', 'Mike Bloomberg', 'Finance', 'Stocks', 'Stock', 'Markets', 'IPO', 'Trading', 'Wall Street', 'Wall St', 'Nasdaq', 'Dow', 'NYSE', 'Stock Market', 'Stock Markets']","Business and markets news, data, analysis, and video.",7161,True,"[{'name': 'Finance', 'count': 3058}, {'name': 'Business', 'count': 1204}, {'name': 'Politics', 'count': 1122}, {'name': 'Entertainment', 'count': 586}, {'name': 'Tech', 'count': 543}, {'name': 'Sports', 'count': 333}, {'name': 'Auto', 'count': 186}, {'name': 'Lifestyle', 'count': 159}, {'name': 'Environment', 'count': 135}, {'name': 'Science', 'count': 130}]","[{'name': 'Markets', 'count': 1267}, {'name': 'China', 'count': 543}, {'name': 'Credit Suisse', 'count': 430}, {'name': 'United Kingdom', 'count': 388}, {'name': 'Russia-Ukraine War', 'count': 282}, {'name': 'Business Leaders', 'count': 256}, {'name': 'Cryptocurrency', 'count': 208}, {'name': 'Joe Biden', 'count': 182}, {'name': 'Inflation', 'count': 176}, {'name': 'Russia', 'count': 151}]","[{'name': 'us', 'count': 8512}]","[{'name': 'Non-news', 'count': 926}, {'name': 'Opinion', 'count': 592}, {'name': 'Press Release', 'count': 244}, {'name': 'Roundup', 'count': 21}, {'name': 'Pop Culture', 'count': 14}, {'name': 'Podcast', 'count': 6}, {'name': 'Paid News', 'count': 3}]",leansLeft,Center,Leans Left,Leans Left,68590833,1003,{'url': 'https://storage.googleapis.com/dev-dispatch-276213.appspot.com/Bloomberg_Small_94fdbc84bd/Bloomberg-Small_Bloomberg_Small_94fdbc84bd.png'},{'url': 'https://storage.googleapis.com/dev-dispatch-276213.appspot.com/Bloomberg_Fav_Icon_1b0d5eaa8b/Bloomberg-FavIcon_Bloomberg_Fav_Icon_1b0d5eaa8b.png'},{'url': 'https://storage.googleapis.com/dev-dispatch-276213.appspot.com/Bloomberg_Square_2b9b70282a/Bloomberg-Square_Bloomberg_Square_2b9b70282a.png'}
d387b58c602b49e78f0e990aad2baa47,cbsnews.com,CBS News,"['CBSNews', 'CBSNews.com', 'CBS News.com']","Breaking news, interviews and headlines.",12043,False,"[{'name': 'General', 'count': 7850}, {'name': 'Politics', 'count': 1233}, {'name': 'Sports', 'count': 787}, {'name': 'Weather', 'count': 625}, {'name': 'Entertainment', 'count': 485}, {'name': 'Health', 'count': 418}, {'name': 'Business', 'count': 370}, {'name': 'Lifestyle', 'count': 239}, {'name': 'Tech', 'count': 231}, {'name': 'Travel', 'count': 225}]","[{'name': 'Crime', 'count': 1441}, {'name': 'California', 'count': 459}, {'name': 'Social Issues', 'count': 366}, {'name': 'Florida', 'count': 317}, {'name': 'Maryland', 'count': 311}, {'name': 'Colorado', 'count': 305}, {'name': 'Russia-Ukraine War', 'count': 289}, {'name': 'Michigan', 'count': 271}, {'name': 'Illinois', 'count': 251}, {'name': 'Texas', 'count': 246}]","[{'name': 'us', 'count': 12067}]","[{'name': 'Non-news', 'count': 762}, {'name': 'Paid News', 'count': 311}, {'name': 'Pop Culture', 'count': 83}, {'name': 'Opinion', 'count': 39}, {'name': 'Roundup', 'count': 5}, {'name': 'Fact Check', 'count': 1}]",leansLeft,Center,Leans Left,Leans Left,62090969,1032,{'url': 'https://storage.googleapis.com/dev-dispatch-276213.appspot.com/CBS_News_Reg_add380e223/CBS-News-Reg_CBS_News_Reg_add380e223.png'},{'url': 'https://storage.googleapis.com/dev-dispatch-276213.appspot.com/CBS_News_Fav_Icon_b5bd324223/CBS-News-FavIcon_CBS_News_Fav_Icon_b5bd324223.png'},{'url': 'https://gawq.s3.us-east-2.amazonaws.com/CBS_Sq_88c92f6973.png'}
3de3a42a679f49339294ef9df5494c53,huffpost.com,HuffPost,"['Huffington', 'Huffington Post', 'HuffingtonPost', 'The Huffington Post', 'The Huffington', 'huffpo', 'the huffpost', 'huff post', 'huffpost.com', 'huffingtonpost.com', 'thehuffingtonpost.com', 'arianna huffington', 'hufington', 'liberal']",Liberal news aggregator and blog.,1632,False,"[{'name': 'Politics', 'count': 519}, {'name': 'Entertainment', 'count': 463}, {'name': 'Lifestyle', 'count': 210}, {'name': 'General', 'count': 85}, {'name': 'Health', 'count': 80}, {'name': 'Sports', 'count': 62}, {'name': 'Tech', 'count': 35}, {'name': 'Science', 'count': 25}, {'name': 'Travel', 'count': 25}, {'name': 'Business', 'count': 21}]","[{'name': 'Donald Trump', 'count': 159}, {'name': 'Social Issues', 'count': 88}, {'name': 'GOP', 'count': 81}, {'name': 'Crime', 'count': 78}, {'name': 'Media', 'count': 55}, {'name': 'Joe Biden', 'count': 53}, {'name': 'Russia-Ukraine War', 'count': 53}, {'name': 'Twitter', 'count': 47}, {'name': 'Tucker Carlson', 'count': 41}, {'name': 'Ron DeSantis', 'count': 34}]","[{'name': 'us', 'count': 1709}]","[{'name': 'Non-news', 'count': 141}, {'name': 'Pop Culture', 'count': 86}, {'name': 'Opinion', 'count': 38}, {'name': 'Roundup', 'count': 2}, {'name': 'Fact Check', 'count': 1}]",left,Leans Left,Left,Left,58610522,1318,{'url': 'https://storage.googleapis.com/dev-dispatch-276213.appspot.com/Huff_Post_Small_3a0bc56b55/HuffPost-Small_Huff_Post_Small_3a0bc56b55.png'},{'url': 'https://storage.googleapis.com/dev-dispatch-276213.appspot.com/Huff_Po_Fav_Icon_5dff7947d4/HuffPo-FavIcon_Huff_Po_Fav_Icon_5dff7947d4.png'},{'url': 'https://storage.googleapis.com/dev-dispatch-276213.appspot.com/Huff_Post_Square_4f0d142a0c/HuffPost-Square_Huff_Post_Square_4f0d142a0c.png'}
f23d61d699784d9c92c6f5e63870fa89,insider.com,Insider,"['insider mag', 'insider magazine', 'insider.com', 'insider .com', 'the insider']",Global news and lifestyle publication.,1490,False,"[{'name': 'Entertainment', 'count': 395}, {'name': 'Sports', 'count': 140}, {'name': 'Health', 'count': 79}, {'name': 'General', 'count': 61}, {'name': 'Politics', 'count': 40}, {'name': 'Travel', 'count': 27}, {'name': 'Tech', 'count': 14}, {'name': 'Lifestyle', 'count': 12}, {'name': 'Science', 'count': 11}, {'name': 'Weather', 'count': 11}]","[{'name': 'Crime', 'count': 62}, {'name': 'TikTok', 'count': 58}, {'name': 'Sports Figures', 'count': 50}, {'name': 'Reviews', 'count': 49}, {'name': 'TV', 'count': 49}, {'name': 'Academia', 'count': 47}, {'name': 'Social Issues', 'count': 43}, {'name': 'Influencer', 'count': 42}, {'name': 'Basketball', 'count': 40}, {'name': 'Movies', 'count': 34}]","[{'name': 'us', 'count': 1660}]","[{'name': 'Non-news', 'count': 367}, {'name': 'Pop Culture', 'count': 163}, {'name': 'Opinion', 'count': 14}]",unrated,,,,57359244,964,{'url': 'https://storage.googleapis.com/dev-dispatch-276213.appspot.com/Insider_Small_7580aefb88/Insider-Small_Insider_Small_7580aefb88.png'},{'url': 'https://gawq.s3.us-east-2.amazonaws.com/Insider_Fav_Icon_2a623e35cf.png'},{'url': 'https://gawq.s3.us-east-2.amazonaws.com/Inside_Square_3d405a92ef.png'}
6a5fa75f07b0476b9b52290e520bbbb4,politico.com,Politico,"['politico.com', 'the politico', 'politiko', 'politico .com', 'politics']","Political news about Congress, the White House, campaigns, lobbyists and issues.",1083,False,"[{'name': 'Politics', 'count': 1197}, {'name': 'Health', 'count': 26}, {'name': 'Tech', 'count': 21}, {'name': 'Finance', 'count': 14}, {'name': 'Travel', 'count': 10}, {'name': 'General', 'count': 9}, {'name': 'Business', 'count': 8}, {'name': 'Entertainment', 'count': 5}, {'name': 'Environment', 'count': 4}, {'name': 'Auto', 'count': 3}]","[{'name': 'Joe Biden', 'count': 137}, {'name': 'GOP', 'count': 120}, {'name': 'Donald Trump', 'count': 90}, {'name': 'Russia-Ukraine War', 'count': 72}, {'name': 'Ron DeSantis', 'count': 57}, {'name': 'Social Issues', 'count': 47}, {'name': 'Congress', 'count': 43}, {'name': 'Ukraine', 'count': 36}, {'name': 'China', 'count': 34}, {'name': 'Russia', 'count': 32}]","[{'name': 'us', 'count': 1197}]","[{'name': 'Non-news', 'count': 84}, {'name': 'Opinion', 'count': 31}, {'name': 'Pop Culture', 'count': 2}]",leansLeft,Leans Left,Leans Left,Leans Left,55794748,1258,{'url': 'https://storage.googleapis.com/dev-dispatch-276213.appspot.com/Politico_Reg_8e107404f6/Politico-Reg_Politico_Reg_8e107404f6.png'},{'url': 'https://storage.googleapis.com/dev-dispatch-276213.appspot.com/Politico_Fav_Icon_d722b61358/Politico-FavIcon_Politico_Fav_Icon_d722b61358.png'},{'url': 'https://storage.googleapis.com/dev-dispatch-276213.appspot.com/Politico_Square_f3c9eae965/Politico-Square_Politico_Square_f3c9eae965.png'}
bd7f581c62944fb3adfe81db52a08452,usnews.com,U.S. News & World Report,"['usnews.com', 'us news', 'us news and world report', 'us news & world report', 'united states news']","News, opinion, consumer advice, rankings, and analysis.",6917,False,"[{'name': 'World', 'count': 2603}, {'name': 'Politics', 'count': 1659}, {'name': 'Sports', 'count': 577}, {'name': 'Business', 'count': 574}, {'name': 'Health', 'count': 565}, {'name': 'General', 'count': 421}, {'name': 'Entertainment', 'count': 303}, {'name': 'Finance', 'count': 194}, {'name': 'Weather', 'count': 188}, {'name': 'Tech', 'count': 186}]","[{'name': 'Russia-Ukraine War', 'count': 735}, {'name': 'Crime', 'count': 457}, {'name': 'Ukraine', 'count': 367}, {'name': 'Russia', 'count': 339}, {'name': 'China', 'count': 310}, {'name': 'Social Issues', 'count': 310}, {'name': 'Joe Biden', 'count': 197}, {'name': 'California', 'count': 137}, {'name': 'GOP', 'count': 133}, {'name': 'Coronavirus', 'count': 132}]","[{'name': 'us', 'count': 7362}]","[{'name': 'Non-news', 'count': 278}, {'name': 'Roundup', 'count': 41}, {'name': 'Opinion', 'count': 34}, {'name': 'Pop Culture', 'count': 22}, {'name': 'Gallery', 'count': 2}, {'name': 'Paid News', 'count': 1}]",leansLeft,,Leans Left,Leans Left,47207380,1109,{'url': 'https://storage.googleapis.com/dev-dispatch-276213.appspot.com/US_News_World_Report_Small_f3331955d4/US-News-World-Report-Small_US_News_World_Report_Small_f3331955d4.png'},{'url': 'https://storage.googleapis.com/dev-dispatch-276213.appspot.com/US_News_World_Report_Fav_Icon_03147c26e8/US-News-World-Report-FavIcon_US_News_World_Report_Fav_Icon_03147c26e8.png'},{'url': 'https://storage.googleapis.com/dev-dispatch-276213.appspot.com/US_News_World_Report_Square_e5a3e226a4/US-News-World-Report-Square_US_News_World_Report_Square_e5a3e226a4.png'}
0319a078c5a7418895f260cb4be32cc6,abcnews.go.com,ABC News,"['ABCNews', 'ABCNews.com', 'Go.com', 'ABC News.com', 'ABCNews.go.com']","Breaking news, interviews and headlines.",6178,False,"[{'name': 'Politics', 'count': 1680}, {'name': 'Sports', 'count': 879}, {'name': 'Entertainment', 'count': 729}, {'name': 'General', 'count': 556}, {'name': 'Health', 'count': 321}, {'name': 'Business', 'count': 284}, {'name': 'Lifestyle', 'count': 283}, {'name': 'Weather', 'count': 235}, {'name': 'Travel', 'count': 229}, {'name': 'Tech', 'count': 212}]","[{'name': 'Crime', 'count': 542}, {'name': 'Russia-Ukraine War', 'count': 422}, {'name': 'Social Issues', 'count': 294}, {'name': 'Ukraine', 'count': 235}, {'name': 'Joe Biden', 'count': 216}, {'name': 'Russia', 'count': 181}, {'name': 'California', 'count': 158}, {'name': 'Sports Figures', 'count': 148}, {'name': 'China', 'count': 134}, {'name': 'Donald Trump', 'count': 134}]","[{'name': 'us', 'count': 7023}]","[{'name': 'Non-news', 'count': 333}, {'name': 'Pop Culture', 'count': 108}, {'name': 'Opinion', 'count': 15}, {'name': 'Roundup', 'count': 14}, {'name': 'Gallery', 'count': 10}]",leansLeft,Leans Left,Leans Left,Leans Left,44872619,1729,{'url': 'https://storage.googleapis.com/dev-dispatch-276213.appspot.com/ABC_News_Go_Reg_afd0752662/ABC-News-Go-Reg_ABC_News_Go_Reg_afd0752662.png'},{'url': 'https://storage.googleapis.com/dev-dispatch-276213.appspot.com/ABC_News_Fav_Icon_d09619d9d6/ABC-News-FavIcon_ABC_News_Fav_Icon_d09619d9d6.png'},{'url': 'https://gawq.s3.us-east-2.amazonaws.com/ABC_Sq_1d378867b0.png'}
273052be62e148efa4f6fb29a3f704e5,latimes.com,LA Times,"['Los Angeles', 'LATimes.com', 'LATimes', 'LAT', 'Los Angeles Times', 'California']","News, entertainment, sports, politics, for Southern California.",3021,True,"[{'name': 'Entertainment', 'count': 686}, {'name': 'Sports', 'count': 615}, {'name': 'Politics', 'count': 515}, {'name': 'Business', 'count': 273}, {'name': 'Weather', 'count': 193}, {'name': 'Lifestyle', 'count': 137}, {'name': 'General', 'count': 134}, {'name': 'Health', 'count': 95}, {'name': 'Travel', 'count': 94}, {'name': 'Tech', 'count': 68}]","[{'name': 'California', 'count': 949}, {'name': 'Basketball', 'count': 214}, {'name': 'Crime', 'count': 145}, {'name': 'Academia', 'count': 114}, {'name': 'Social Issues', 'count': 113}, {'name': 'Baseball', 'count': 102}, {'name': 'Movies', 'count': 99}, {'name': 'TV', 'count': 99}, {'name': 'Russia-Ukraine War', 'count': 87}, {'name': 'Los Angeles', 'count': 86}]","[{'name': 'us', 'count': 3219}]","[{'name': 'Pop Culture', 'count': 610}, {'name': 'Non-news', 'count': 514}, {'name': 'Opinion', 'count': 342}, {'name': 'Press Release', 'count': 16}, {'name': 'Gallery', 'count': 13}, {'name': 'Roundup', 'count': 9}]",leansLeft,Leans Left,Leans Left,Leans Left,42451387,1620,{'url': 'https://storage.googleapis.com/dev-dispatch-276213.appspot.com/LA_Times_Reg_6ac742ba20/LA-Times-Reg_LA_Times_Reg_6ac742ba20.png'},{'url': 'https://storage.googleapis.com/dev-dispatch-276213.appspot.com/LA_Times_Fav_Icon_0e7c8812a6/LA-Times-FavIcon_LA_Times_Fav_Icon_0e7c8812a6.png'},{'url': 'https://storage.googleapis.com/dev-dispatch-276213.appspot.com/LA_Times_Square_2e3ffb1660/LA-Times-Square_LA_Times_Square_2e3ffb1660.png'}
1f7c501c924040acb581ef3604fdccfd,theatlantic.com,The Atlantic,"['theatlantic', 'theatlantic.com', 'atlantic.com', 'the atlantic.com']","Current affairs, politics, and culture.",277,True,"[{'name': 'Lifestyle', 'count': 80}, {'name': 'Politics', 'count': 57}, {'name': 'Tech', 'count': 43}, {'name': 'Entertainment', 'count': 41}, {'name': 'Science', 'count': 26}, {'name': 'Health', 'count': 14}, {'name': 'Finance', 'count': 7}, {'name': 'Travel', 'count': 4}, {'name': 'Environment', 'count': 3}, {'name': 'Business', 'count': 1}]","[{'name': 'Books', 'count': 27}, {'name': 'Russia-Ukraine War', 'count': 14}, {'name': 'Donald Trump', 'count': 12}, {'name': 'Ukraine', 'count': 9}, {'name': 'Ron DeSantis', 'count': 6}, {'name': 'Coronavirus', 'count': 5}, {'name': 'Joe Biden', 'count': 5}, {'name': 'Silicon Valley', 'count': 5}, {'name': 'ChatGPT', 'count': 4}, {'name': 'China', 'count': 4}]","[{'name': 'us', 'count': 323}]","[{'name': 'Opinion', 'count': 105}, {'name': 'Non-news', 'count': 72}, {'name': 'Gallery', 'count': 4}, {'name': 'Pop Culture', 'count': 2}, {'name': 'Press Release', 'count': 2}]",leansLeft,Left,Leans Left,Leans Left,38701166,2192,{'url': 'https://storage.googleapis.com/dev-dispatch-276213.appspot.com/The_Atlantic_Small_cd6bc93af5/The-Atlantic-Small_The_Atlantic_Small_cd6bc93af5.png'},{'url': 'https://storage.googleapis.com/dev-dispatch-276213.appspot.com/The_Atlantic_Fav_Icon_6d200d093a/The-Atlantic-FavIcon_The_Atlantic_Fav_Icon_6d200d093a.png'},{'url': 'https://gawq.s3.us-east-2.amazonaws.com/The_Atlantic_Square_Logo_b5e98b41cc.png'}
22f211229d2749989230347eca43599b,theverge.com,The Verge,"['theverge', 'verge.com', 'theverge.com', 'the verge.com', 'tech', 'technology']",Examines how technology will change life in the future for a massive mainstream audience.,710,False,"[{'name': 'Tech', 'count': 429}, {'name': 'Entertainment', 'count': 74}, {'name': 'Auto', 'count': 42}, {'name': 'Business', 'count': 32}, {'name': 'Politics', 'count': 21}, {'name': 'Finance', 'count': 14}, {'name': 'Lifestyle', 'count': 14}, {'name': 'Science', 'count': 13}, {'name': 'Environment', 'count': 10}, {'name': 'Sports', 'count': 10}]","[{'name': 'Microsoft', 'count': 61}, {'name': 'AI', 'count': 59}, {'name': 'Gaming', 'count': 54}, {'name': 'Google', 'count': 53}, {'name': 'Apple', 'count': 49}, {'name': 'Electronics', 'count': 45}, {'name': 'Reviews', 'count': 28}, {'name': 'Shopping', 'count': 22}, {'name': 'Business Leaders', 'count': 21}, {'name': 'Amazon', 'count': 19}]","[{'name': 'us', 'count': 727}]","[{'name': 'Non-news', 'count': 91}, {'name': 'Pop Culture', 'count': 20}, {'name': 'Opinion', 'count': 8}, {'name': 'Paid News', 'count': 1}]",unrated,,,,36747765,2286,{'url': 'https://storage.googleapis.com/dev-dispatch-276213.appspot.com/Verge_Reg_9798d6885d/Verge-Reg_Verge_Reg_9798d6885d.png'},{'url': 'https://storage.googleapis.com/dev-dispatch-276213.appspot.com/The_Verge_Fav_Icon_19daf24929/The-Verge-FavIcon_The_Verge_Fav_Icon_19daf24929.png'},{'url': 'https://storage.googleapis.com/dev-dispatch-276213.appspot.com/The_Verge_Square_3bcef60dbb/The-Verge-Square_The_Verge_Square_3bcef60dbb.png'}
4ee0020954644529aa5209993f4e9f0b,thedailybeast.com,The Daily Beast,[],"a smart, speedy take on the news from around the world.",1481,,"[{'name': 'Entertainment', 'count': 413}, {'name': 'Politics', 'count': 358}, {'name': 'Lifestyle', 'count': 142}, {'name': 'General', 'count': 91}, {'name': 'Tech', 'count': 62}, {'name': 'Health', 'count': 61}, {'name': 'Sports', 'count': 52}, {'name': 'Science', 'count': 45}, {'name': 'Travel', 'count': 26}, {'name': 'Business', 'count': 23}]","[{'name': 'Donald Trump', 'count': 111}, {'name': 'Crime', 'count': 93}, {'name': 'Russia-Ukraine War', 'count': 93}, {'name': 'Social Issues', 'count': 66}, {'name': 'Russia', 'count': 58}, {'name': 'GOP', 'count': 44}, {'name': 'Vladimir Putin', 'count': 39}, {'name': 'Ron DeSantis', 'count': 38}, {'name': 'TV', 'count': 37}, {'name': 'Joe Biden', 'count': 31}]","[{'name': 'us', 'count': 1549}]","[{'name': 'Non-news', 'count': 112}, {'name': 'Pop Culture', 'count': 51}, {'name': 'Opinion', 'count': 16}, {'name': 'Paid News', 'count': 2}, {'name': 'Roundup', 'count': 1}]",,,,,33085390,2183,,{'url': 'https://web-business-assets.s3.us-east-2.amazonaws.com/thedailybeast.com.ico'},
15d0972d7dce4ee6aa132bd31dfadff2,vice.com,Vice,"['vice.com', 'entertainment', 'pop culture', 'vice mag', 'vice magazine', 'tv', 'movies']","Focused on arts, culture, and news topics. ",550,False,"[{'name': 'Lifestyle', 'count': 143}, {'name': 'Politics', 'count': 106}, {'name': 'Tech', 'count': 88}, {'name': 'Science', 'count': 48}, {'name': 'Entertainment', 'count': 45}, {'name': 'Health', 'count': 32}, {'name': 'General', 'count': 22}, {'name': 'Travel', 'count': 16}, {'name': 'Business', 'count': 11}, {'name': 'Finance', 'count': 11}]","[{'name': 'Astrology', 'count': 48}, {'name': 'Horoscopes', 'count': 48}, {'name': 'Social Issues', 'count': 36}, {'name': 'AI', 'count': 33}, {'name': 'Russia-Ukraine War', 'count': 31}, {'name': 'Crime', 'count': 24}, {'name': 'Donald Trump', 'count': 21}, {'name': 'Russia', 'count': 18}, {'name': 'GOP', 'count': 15}, {'name': 'Ukraine', 'count': 15}]","[{'name': 'us', 'count': 653}]","[{'name': 'Non-news', 'count': 160}, {'name': 'Opinion', 'count': 8}, {'name': 'Pop Culture', 'count': 4}]",left,Left,Left,Leans Left,32676936,2082,{'url': 'https://storage.googleapis.com/dev-dispatch-276213.appspot.com/Vice_Small_d7aac1542b/Vice-Small_Vice_Small_d7aac1542b.png'},{'url': 'https://storage.googleapis.com/dev-dispatch-276213.appspot.com/Vice_Fav_Icon_21ac75b4a3/Vice-FavIcon_Vice_Fav_Icon_21ac75b4a3.png'},{'url': 'https://storage.googleapis.com/dev-dispatch-276213.appspot.com/Vice_Square_34eca02efa/Vice-Square_Vice_Square_34eca02efa.png'}
803077aa47ab4f3ea31ef922f9f37c76,slate.com,Slate,"['slate.com', 'slate mag', 'slate magazine', 'slate .com']","Covers current affairs, politics, and culture in the United States.",509,True,"[{'name': 'Lifestyle', 'count': 181}, {'name': 'General', 'count': 133}, {'name': 'Politics', 'count': 114}, {'name': 'Tech', 'count': 56}, {'name': 'Business', 'count': 31}, {'name': 'Entertainment', 'count': 22}, {'name': 'Sports', 'count': 16}, {'name': 'Health', 'count': 11}, {'name': 'Weather', 'count': 3}, {'name': 'Auto', 'count': 1}]","[{'name': 'Podcasts', 'count': 99}, {'name': 'Social Issues', 'count': 27}, {'name': 'Abortion', 'count': 17}, {'name': 'Joe Biden', 'count': 12}, {'name': 'Texas', 'count': 10}, {'name': 'Donald Trump', 'count': 9}, {'name': 'Ron DeSantis', 'count': 8}, {'name': 'Basketball', 'count': 7}, {'name': 'Media', 'count': 7}, {'name': 'Silicon Valley', 'count': 7}]","[{'name': 'us', 'count': 473}]","[{'name': 'Non-news', 'count': 271}, {'name': 'Opinion', 'count': 10}, {'name': 'Pop Culture', 'count': 7}, {'name': 'Roundup', 'count': 4}]",left,Left,Left,Left,32083423,2296,{'url': 'https://storage.googleapis.com/dev-dispatch-276213.appspot.com/Slate_Reg_81b2151ee3/Slate-Reg_Slate_Reg_81b2151ee3.png'},{'url': 'https://storage.googleapis.com/dev-dispatch-276213.appspot.com/Slate_Fav_Icon_585ca04b5b/Slate-FavIcon_Slate_Fav_Icon_585ca04b5b.png'},{'url': 'https://storage.googleapis.com/dev-dispatch-276213.appspot.com/Slate_Square_a2640ea8fb/Slate-Square_Slate_Square_a2640ea8fb.png'}
97b6c96b3d6b4751aa79b55a8eef0186,esquire.com,Esquire,"['Esquire.com', 'Esquire Magazine', 'Esquire Mag']","Men's magazine for fashion, politics, news headlines, and trends in culture.",462,False,"[{'name': 'Entertainment', 'count': 203}, {'name': 'Lifestyle', 'count': 199}, {'name': 'Politics', 'count': 74}, {'name': 'Sports', 'count': 11}, {'name': 'Tech', 'count': 7}, {'name': 'Science', 'count': 6}, {'name': 'Health', 'count': 5}, {'name': 'General', 'count': 3}, {'name': 'Finance', 'count': 2}, {'name': 'Business', 'count': 1}]","[{'name': 'TV', 'count': 94}, {'name': 'Fashion', 'count': 72}, {'name': 'Style', 'count': 72}, {'name': 'Movies', 'count': 67}, {'name': ""Men's Fashion"", 'count': 32}, {'name': 'Donald Trump', 'count': 12}, {'name': 'GOP', 'count': 12}, {'name': 'Food & Drink', 'count': 9}, {'name': 'Netflix', 'count': 9}, {'name': 'Music', 'count': 8}]","[{'name': 'us', 'count': 487}]","[{'name': 'Non-news', 'count': 487}, {'name': 'Pop Culture', 'count': 178}, {'name': 'Opinion', 'count': 8}]",left,,Left,Left,31398820,2622,{'url': 'https://storage.googleapis.com/dev-dispatch-276213.appspot.com/Esquire_Small_3990a78aee/Esquire-Small_Esquire_Small_3990a78aee.png'},{'url': 'https://storage.googleapis.com/dev-dispatch-276213.appspot.com/Esquire_Fav_Icon_863b24e792/Esquire-FavIcon_Esquire_Fav_Icon_863b24e792.png'},{'url': 'https://storage.googleapis.com/dev-dispatch-276213.appspot.com/Esquire_Square_c2782c9a2a/Esquire-Square_Esquire_Square_c2782c9a2a.png'}
2094a5949ebc4987babb15b65a44f916,today.com,Today,"['today.com', 'today show', 'the today show', 'nbc', 'today .com']","The latest tips, advice, news stories, and videos.",1120,False,"[{'name': 'Entertainment', 'count': 622}, {'name': 'Lifestyle', 'count': 428}, {'name': 'Health', 'count': 139}, {'name': 'General', 'count': 43}, {'name': 'Sports', 'count': 40}, {'name': 'Politics', 'count': 28}, {'name': 'Travel', 'count': 15}, {'name': 'Auto', 'count': 8}, {'name': 'Science', 'count': 8}, {'name': 'Weather', 'count': 7}]","[{'name': 'Parenting', 'count': 202}, {'name': 'Food & Drink', 'count': 107}, {'name': 'Movies', 'count': 62}, {'name': 'TV', 'count': 56}, {'name': 'Music', 'count': 44}, {'name': 'Crime', 'count': 43}, {'name': 'Fashion', 'count': 41}, {'name': 'Style', 'count': 28}, {'name': 'Recipes', 'count': 21}, {'name': 'Media', 'count': 20}]","[{'name': 'us', 'count': 1227}]","[{'name': 'Pop Culture', 'count': 584}, {'name': 'Non-news', 'count': 290}, {'name': 'Paid News', 'count': 76}, {'name': 'Opinion', 'count': 5}, {'name': 'Roundup', 'count': 1}]",unrated,,,,28930193,3166,{'url': 'https://storage.googleapis.com/dev-dispatch-276213.appspot.com/Today_Square_022f7c1fae/Today-Square_Today_Square_022f7c1fae.png'},{'url': 'https://storage.googleapis.com/dev-dispatch-276213.appspot.com/Today_Fav_Icon_0122619cd5/Today-FavIcon_Today_Fav_Icon_0122619cd5.png'},{'url': 'https://storage.googleapis.com/dev-dispatch-276213.appspot.com/Today_Square_025e116ff3/Today-Square_Today_Square_025e116ff3.png'}
